Participant,Illusion_Type,Illusion_Difference,Illusion_Strength,File,Block,Trial,ISI,RT,Response,Response_Correct,Error
bsvxfugrwp,VerticalHorizontal,-0.3,-22.5,VerticalHorizontal_-22.500_-0.3000.png,A,19.0,916260.0,0.471,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.3,22.5,VerticalHorizontal_22.5000_0.30000.png,A,20.0,917668.0,0.896,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.0581,4.5,VerticalHorizontal_4.50000_0.05810.png,A,21.0,919628.0,1.396,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.3,-4.5,VerticalHorizontal_-4.5000_0.30000.png,A,22.0,921654.0,0.724,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.0581,4.5,VerticalHorizontal_4.50000_-0.0581.png,A,23.0,923399.0,0.546,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.12339,31.5,VerticalHorizontal_31.5000_-0.12339.png,A,24.0,925021.0,1.976,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.20298,22.5,VerticalHorizontal_22.5000_-0.20298.png,A,25.0,927933.0,0.58,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.3,-40.5,VerticalHorizontal_-40.500_0.30000.png,A,26.0,929214.0,0.564,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.20298,13.5,VerticalHorizontal_13.5000_-0.20298.png,A,27.0,930832.0,0.892,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.0581,40.5,VerticalHorizontal_40.5000_0.05810.png,A,28.0,932770.0,4.743,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.12339,4.5,VerticalHorizontal_4.50000_-0.12339.png,A,29.0,938506.0,0.646,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.0581,-22.5,VerticalHorizontal_-22.500_0.05810.png,A,30.0,940083.0,1.14,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.0581,40.5,VerticalHorizontal_40.5000_-0.0581.png,A,31.0,942258.0,0.775,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.3,-13.5,VerticalHorizontal_-13.500_0.30000.png,A,32.0,943908.0,0.507,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.20298,31.5,VerticalHorizontal_31.5000_0.20298.png,A,33.0,945413.0,0.998,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.12339,22.5,VerticalHorizontal_22.5000_-0.12339.png,A,34.0,947069.0,0.651,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.0581,-31.5,VerticalHorizontal_-31.500_0.05810.png,A,35.0,948425.0,1.668,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.12339,-4.5,VerticalHorizontal_-4.5000_0.12339.png,A,36.0,950895.0,0.903,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.0581,-22.5,VerticalHorizontal_-22.500_-0.0581.png,A,37.0,952734.0,0.532,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.12339,-22.5,VerticalHorizontal_-22.500_-0.12339.png,A,38.0,954312.0,0.637,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.20298,31.5,VerticalHorizontal_31.5000_-0.20298.png,A,39.0,955613.0,0.736,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.20298,13.5,VerticalHorizontal_13.5000_0.20298.png,A,40.0,957424.0,0.581,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.12339,-13.5,VerticalHorizontal_-13.500_-0.12339.png,A,41.0,958799.0,0.501,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.12339,-13.5,VerticalHorizontal_-13.500_0.12339.png,A,42.0,960289.0,1.262,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.12339,13.5,VerticalHorizontal_13.5000_-0.12339.png,A,43.0,962343.0,0.548,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.12339,40.5,VerticalHorizontal_40.5000_-0.12339.png,A,44.0,963870.0,0.815,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.0581,-31.5,VerticalHorizontal_-31.500_-0.0581.png,A,45.0,965397.0,0.396,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.3,-31.5,VerticalHorizontal_-31.500_0.30000.png,A,46.0,966696.0,0.723,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.20298,-22.5,VerticalHorizontal_-22.500_0.20298.png,A,47.0,968533.0,0.764,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.20298,-13.5,VerticalHorizontal_-13.500_-0.20298.png,A,48.0,970244.0,0.511,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.3,13.5,VerticalHorizontal_13.5000_-0.3000.png,A,49.0,971480.0,0.571,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.0581,-40.5,VerticalHorizontal_-40.500_-0.0581.png,A,50.0,972891.0,0.661,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.3,31.5,VerticalHorizontal_31.5000_-0.3000.png,A,51.0,974249.0,0.28,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.3,4.5,VerticalHorizontal_4.50000_0.30000.png,A,52.0,975509.0,0.539,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.20298,4.5,VerticalHorizontal_4.50000_-0.20298.png,A,53.0,977000.0,0.557,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.0581,-4.5,VerticalHorizontal_-4.5000_-0.0581.png,A,54.0,978447.0,1.192,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.20298,-40.5,VerticalHorizontal_-40.500_0.20298.png,A,55.0,980609.0,0.577,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.3,-4.5,VerticalHorizontal_-4.5000_-0.3000.png,A,56.0,982004.0,0.703,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.20298,-22.5,VerticalHorizontal_-22.500_-0.20298.png,A,57.0,983704.0,0.51,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.3,4.5,VerticalHorizontal_4.50000_-0.3000.png,A,58.0,985129.0,0.674,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.12339,31.5,VerticalHorizontal_31.5000_0.12339.png,A,59.0,986750.0,0.891,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.20298,4.5,VerticalHorizontal_4.50000_0.20298.png,A,60.0,988725.0,0.661,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.12339,-4.5,VerticalHorizontal_-4.5000_-0.12339.png,A,61.0,990401.0,0.949,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.20298,22.5,VerticalHorizontal_22.5000_0.20298.png,A,62.0,992373.0,0.724,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.20298,-4.5,VerticalHorizontal_-4.5000_0.20298.png,A,63.0,993753.0,0.601,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.3,-31.5,VerticalHorizontal_-31.500_-0.3000.png,A,64.0,995171.0,0.464,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.12339,13.5,VerticalHorizontal_13.5000_0.12339.png,A,65.0,996456.0,0.746,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.3,-22.5,VerticalHorizontal_-22.500_0.30000.png,A,66.0,998148.0,0.837,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.20298,40.5,VerticalHorizontal_40.5000_0.20298.png,A,67.0,999593.0,1.057,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.0581,-4.5,VerticalHorizontal_-4.5000_0.05810.png,A,68.0,1001635.0,1.227,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.12339,-40.5,VerticalHorizontal_-40.500_0.12339.png,A,69.0,1003942.0,0.605,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.0581,31.5,VerticalHorizontal_31.5000_0.05810.png,A,70.0,1005405.0,1.852,arrowright,arrowleft,1
bsvxfugrwp,VerticalHorizontal,-0.12339,-31.5,VerticalHorizontal_-31.500_-0.12339.png,A,71.0,1008258.0,0.473,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.0581,-13.5,VerticalHorizontal_-13.500_-0.0581.png,A,72.0,1009425.0,0.521,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.3,-40.5,VerticalHorizontal_-40.500_-0.3000.png,A,73.0,1010949.0,0.5,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,-0.0581,22.5,VerticalHorizontal_22.5000_-0.0581.png,A,74.0,1012534.0,0.758,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.20298,-31.5,VerticalHorizontal_-31.500_0.20298.png,A,75.0,1013949.0,0.576,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,0.12339,22.5,VerticalHorizontal_22.5000_0.12339.png,A,76.0,1015550.0,0.515,arrowright,arrowleft,1
bsvxfugrwp,VerticalHorizontal,-0.0581,31.5,VerticalHorizontal_31.5000_-0.0581.png,A,77.0,1017047.0,7.801,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.0581,-13.5,VerticalHorizontal_-13.500_0.05810.png,A,78.0,1025750.0,0.715,arrowleft,arrowleft,0
bsvxfugrwp,VerticalHorizontal,-0.20298,-4.5,VerticalHorizontal_-4.5000_-0.20298.png,A,79.0,1027475.0,0.504,arrowright,arrowright,0
bsvxfugrwp,VerticalHorizontal,0.0581,-40.5,VerticalHorizontal_-40.500_0.05810.png,A,80.0,1028936.0,0.676,arrowleft,arrowleft,0
bsvxfugrwp,MullerLyer,-0.045,18.0,MullerLyer_18.0000_-0.0450.png,B,1.0,1278939.0,2.335,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,0.37364,6.0,MullerLyer_6.00000_0.37364.png,B,2.0,1282092.0,0.603,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.045,12.0,MullerLyer_12.0000_-0.0450.png,B,3.0,1283648.0,7.048,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.37364,30.0,MullerLyer_30.0000_0.37364.png,B,4.0,1291571.0,0.95,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.24183,12.0,MullerLyer_12.0000_-0.24183.png,B,5.0,1293309.0,0.984,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.24183,6.0,MullerLyer_6.00000_0.24183.png,B,6.0,1294979.0,0.687,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.24183,-18.0,MullerLyer_-18.000_0.24183.png,B,7.0,1296375.0,0.812,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.045,-24.0,MullerLyer_-24.000_0.04500.png,B,8.0,1297926.0,0.541,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.045,6.0,MullerLyer_6.00000_0.04500.png,B,9.0,1299396.0,0.637,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,-0.24183,-24.0,MullerLyer_-24.000_-0.24183.png,B,10.0,1300884.0,0.536,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.37364,-12.0,MullerLyer_-12.000_0.37364.png,B,11.0,1302239.0,0.571,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.1337,12.0,MullerLyer_12.0000_0.13370.png,B,12.0,1303668.0,0.778,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,0.045,-30.0,MullerLyer_-30.000_0.04500.png,B,13.0,1305373.0,0.726,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.37364,-12.0,MullerLyer_-12.000_-0.37364.png,B,14.0,1306867.0,0.544,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.24183,18.0,MullerLyer_18.0000_-0.24183.png,B,15.0,1308077.0,0.744,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,-0.1337,-6.0,MullerLyer_-6.0000_-0.1337.png,B,16.0,1309806.0,0.588,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.045,-12.0,MullerLyer_-12.000_-0.0450.png,B,17.0,1311070.0,0.567,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.1337,30.0,MullerLyer_30.0000_0.13370.png,B,18.0,1312270.0,0.531,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,0.1337,6.0,MullerLyer_6.00000_0.13370.png,B,19.0,1313749.0,1.468,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.24183,-12.0,MullerLyer_-12.000_-0.24183.png,B,20.0,1315909.0,0.603,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.37364,-30.0,MullerLyer_-30.000_0.37364.png,B,21.0,1317571.0,0.531,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.37364,18.0,MullerLyer_18.0000_0.37364.png,B,22.0,1319122.0,1.253,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.045,30.0,MullerLyer_30.0000_0.04500.png,B,23.0,1321315.0,0.594,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,0.24183,30.0,MullerLyer_30.0000_0.24183.png,B,24.0,1322581.0,1.308,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,-0.24183,6.0,MullerLyer_6.00000_-0.24183.png,B,25.0,1324751.0,0.792,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.37364,12.0,MullerLyer_12.0000_-0.37364.png,B,26.0,1326590.0,0.506,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.1337,30.0,MullerLyer_30.0000_-0.1337.png,B,27.0,1327889.0,1.006,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,-0.1337,-30.0,MullerLyer_-30.000_-0.1337.png,B,28.0,1329747.0,0.847,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.24183,24.0,MullerLyer_24.0000_0.24183.png,B,29.0,1331320.0,2.032,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.045,12.0,MullerLyer_12.0000_0.04500.png,B,30.0,1334340.0,1.576,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,0.1337,-12.0,MullerLyer_-12.000_0.13370.png,B,31.0,1336827.0,0.913,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.045,-24.0,MullerLyer_-24.000_-0.0450.png,B,32.0,1338794.0,0.762,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.045,-6.0,MullerLyer_-6.0000_-0.0450.png,B,33.0,1340325.0,0.671,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.37364,-6.0,MullerLyer_-6.0000_0.37364.png,B,34.0,1341701.0,0.484,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.24183,-30.0,MullerLyer_-30.000_-0.24183.png,B,35.0,1342982.0,0.756,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.24183,12.0,MullerLyer_12.0000_0.24183.png,B,36.0,1344567.0,0.89,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.37364,-24.0,MullerLyer_-24.000_0.37364.png,B,37.0,1346138.0,0.614,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.37364,-6.0,MullerLyer_-6.0000_-0.37364.png,B,38.0,1347573.0,0.72,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.37364,6.0,MullerLyer_6.00000_-0.37364.png,B,39.0,1349363.0,0.906,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.045,-6.0,MullerLyer_-6.0000_0.04500.png,B,40.0,1351077.0,0.651,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.24183,-30.0,MullerLyer_-30.000_0.24183.png,B,41.0,1352823.0,0.433,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.24183,18.0,MullerLyer_18.0000_0.24183.png,B,42.0,1353880.0,3.218,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.045,6.0,MullerLyer_6.00000_-0.0450.png,B,43.0,1357706.0,1.061,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,-0.24183,24.0,MullerLyer_24.0000_-0.24183.png,B,44.0,1359845.0,1.271,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.37364,-30.0,MullerLyer_-30.000_-0.37364.png,B,45.0,1362129.0,1.949,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.24183,30.0,MullerLyer_30.0000_-0.24183.png,B,46.0,1364783.0,1.551,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.37364,18.0,MullerLyer_18.0000_-0.37364.png,B,47.0,1367213.0,1.183,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.045,-18.0,MullerLyer_-18.000_0.04500.png,B,48.0,1369135.0,0.521,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.1337,-24.0,MullerLyer_-24.000_-0.1337.png,B,49.0,1370309.0,0.684,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.1337,24.0,MullerLyer_24.0000_-0.1337.png,B,50.0,1371768.0,1.436,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,-0.1337,6.0,MullerLyer_6.00000_-0.1337.png,B,51.0,1374148.0,6.171,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.045,30.0,MullerLyer_30.0000_-0.0450.png,B,52.0,1381116.0,0.542,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,0.1337,-30.0,MullerLyer_-30.000_0.13370.png,B,53.0,1382629.0,0.476,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.045,-30.0,MullerLyer_-30.000_-0.0450.png,B,54.0,1384106.0,0.633,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.24183,-6.0,MullerLyer_-6.0000_0.24183.png,B,55.0,1385561.0,0.525,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.1337,18.0,MullerLyer_18.0000_0.13370.png,B,56.0,1386980.0,0.585,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,0.045,18.0,MullerLyer_18.0000_0.04500.png,B,57.0,1388497.0,1.31,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,0.1337,-18.0,MullerLyer_-18.000_0.13370.png,B,58.0,1390623.0,0.978,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.1337,12.0,MullerLyer_12.0000_-0.1337.png,B,59.0,1392451.0,0.575,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,0.1337,24.0,MullerLyer_24.0000_0.13370.png,B,60.0,1393690.0,0.678,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,0.24183,-12.0,MullerLyer_-12.000_0.24183.png,B,61.0,1395000.0,0.899,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.045,-12.0,MullerLyer_-12.000_0.04500.png,B,62.0,1396969.0,0.504,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.37364,-18.0,MullerLyer_-18.000_0.37364.png,B,63.0,1398425.0,0.452,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.1337,-24.0,MullerLyer_-24.000_0.13370.png,B,64.0,1399908.0,0.402,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.24183,-6.0,MullerLyer_-6.0000_-0.24183.png,B,65.0,1401200.0,0.615,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.1337,18.0,MullerLyer_18.0000_-0.1337.png,B,66.0,1402658.0,1.998,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,-0.045,24.0,MullerLyer_24.0000_-0.0450.png,B,67.0,1405396.0,1.318,arrowup,arrowdown,1
bsvxfugrwp,MullerLyer,0.045,24.0,MullerLyer_24.0000_0.04500.png,B,68.0,1407824.0,0.706,arrowdown,arrowup,1
bsvxfugrwp,MullerLyer,-0.37364,24.0,MullerLyer_24.0000_-0.37364.png,B,69.0,1409436.0,1.476,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.37364,12.0,MullerLyer_12.0000_0.37364.png,B,70.0,1411573.0,1.185,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.37364,24.0,MullerLyer_24.0000_0.37364.png,B,71.0,1413838.0,0.683,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,0.1337,-6.0,MullerLyer_-6.0000_0.13370.png,B,72.0,1415467.0,0.571,arrowup,arrowup,0
bsvxfugrwp,MullerLyer,-0.1337,-18.0,MullerLyer_-18.000_-0.1337.png,B,73.0,1416920.0,0.717,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.1337,-12.0,MullerLyer_-12.000_-0.1337.png,B,74.0,1418716.0,0.947,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.045,-18.0,MullerLyer_-18.000_-0.0450.png,B,75.0,1420310.0,0.519,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.37364,-24.0,MullerLyer_-24.000_-0.37364.png,B,76.0,1421756.0,0.57,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.37364,30.0,MullerLyer_30.0000_-0.37364.png,B,77.0,1423006.0,1.566,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.24183,-18.0,MullerLyer_-18.000_-0.24183.png,B,78.0,1425184.0,0.434,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,-0.37364,-18.0,MullerLyer_-18.000_-0.37364.png,B,79.0,1426529.0,0.517,arrowdown,arrowdown,0
bsvxfugrwp,MullerLyer,0.24183,-24.0,MullerLyer_-24.000_0.24183.png,B,80.0,1427684.0,0.827,arrowup,arrowup,0
bsvxfugrwp,Ebbinghaus,0.41515,0.6,Ebbinghaus_0.60000_0.41515.png,B,1.0,1482725.0,1.095,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,0.2687,1.2,Ebbinghaus_1.20000_0.26870.png,B,2.0,1484641.0,0.786,arrowright,arrowleft,1
bsvxfugrwp,Ebbinghaus,-0.14856,0.9,Ebbinghaus_0.90000_-0.14856.png,B,3.0,1486107.0,1.08,arrowleft,arrowright,1
bsvxfugrwp,Ebbinghaus,0.14856,-1.5,Ebbinghaus_-1.5000_0.14856.png,B,4.0,1487823.0,0.969,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,-0.14856,-0.6,Ebbinghaus_-0.6000_-0.14856.png,B,5.0,1489890.0,0.76,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,-0.41515,0.3,Ebbinghaus_0.30000_-0.41515.png,B,6.0,1491457.0,0.871,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,0.05,-0.6,Ebbinghaus_-0.6000_0.05000.png,B,7.0,1493308.0,0.888,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,0.41515,1.5,Ebbinghaus_1.50000_0.41515.png,B,8.0,1495023.0,1.779,arrowright,arrowleft,1
bsvxfugrwp,Ebbinghaus,-0.41515,1.2,Ebbinghaus_1.20000_-0.41515.png,B,9.0,1497726.0,1.299,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,-0.2687,-1.5,Ebbinghaus_-1.5000_-0.2687.png,B,10.0,1500059.0,0.688,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,0.05,0.9,Ebbinghaus_0.90000_0.05000.png,B,11.0,1501855.0,0.684,arrowright,arrowleft,1
bsvxfugrwp,Ebbinghaus,-0.41515,-0.3,Ebbinghaus_-0.3000_-0.41515.png,B,12.0,1503249.0,0.583,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,-0.05,1.2,Ebbinghaus_1.20000_-0.0500.png,B,13.0,1504726.0,0.713,arrowleft,arrowright,1
bsvxfugrwp,Ebbinghaus,0.14856,-0.3,Ebbinghaus_-0.3000_0.14856.png,B,14.0,1506105.0,0.786,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,-0.41515,-1.5,Ebbinghaus_-1.5000_-0.41515.png,B,15.0,1507861.0,0.522,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,0.2687,-0.9,Ebbinghaus_-0.9000_0.26870.png,B,16.0,1509395.0,1.998,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,-0.14856,-1.5,Ebbinghaus_-1.5000_-0.14856.png,B,17.0,1512069.0,0.898,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,0.14856,0.6,Ebbinghaus_0.60000_0.14856.png,B,18.0,1513889.0,1.699,arrowright,arrowleft,1
bsvxfugrwp,Ebbinghaus,0.05,0.3,Ebbinghaus_0.30000_0.05000.png,B,19.0,1516578.0,5.61,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,-0.41515,0.9,Ebbinghaus_0.90000_-0.41515.png,B,20.0,1522808.0,0.591,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,0.05,1.5,Ebbinghaus_1.50000_0.05000.png,B,21.0,1524300.0,0.532,arrowright,arrowleft,1
bsvxfugrwp,Ebbinghaus,-0.05,-1.5,Ebbinghaus_-1.5000_-0.0500.png,B,22.0,1525762.0,0.652,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,0.41515,-0.9,Ebbinghaus_-0.9000_0.41515.png,B,23.0,1527032.0,0.798,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,0.2687,0.6,Ebbinghaus_0.60000_0.26870.png,B,24.0,1528462.0,1.86,arrowright,arrowleft,1
bsvxfugrwp,Ebbinghaus,-0.2687,1.5,Ebbinghaus_1.50000_-0.2687.png,B,25.0,1531276.0,1.059,arrowleft,arrowright,1
bsvxfugrwp,Ebbinghaus,-0.2687,0.3,Ebbinghaus_0.30000_-0.2687.png,B,26.0,1533226.0,1.058,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,0.14856,1.5,Ebbinghaus_1.50000_0.14856.png,B,27.0,1535362.0,0.694,arrowright,arrowleft,1
bsvxfugrwp,Ebbinghaus,-0.05,-0.9,Ebbinghaus_-0.9000_-0.0500.png,B,28.0,1536868.0,0.631,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,-0.14856,-1.2,Ebbinghaus_-1.2000_-0.14856.png,B,29.0,1538270.0,0.628,arrowright,arrowright,0
bsvxfugrwp,Ebbinghaus,0.14856,-1.2,Ebbinghaus_-1.2000_0.14856.png,B,30.0,1539588.0,1.343,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,-0.2687,1.2,Ebbinghaus_1.20000_-0.2687.png,B,31.0,1541636.0,1.515,arrowleft,arrowright,1
bsvxfugrwp,Ebbinghaus,0.2687,-0.6,Ebbinghaus_-0.6000_0.26870.png,B,32.0,1543932.0,0.787,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,0.14856,0.9,Ebbinghaus_0.90000_0.14856.png,B,33.0,1545719.0,0.855,arrowright,arrowleft,1
bsvxfugrwp,Ebbinghaus,-0.05,1.5,Ebbinghaus_1.50000_-0.0500.png,B,34.0,1547491.0,0.911,arrowleft,arrowright,1
bsvxfugrwp,Ebbinghaus,0.14856,0.3,Ebbinghaus_0.30000_0.14856.png,B,35.0,1549129.0,2.289,arrowleft,arrowleft,0
bsvxfugrwp,Ebbinghaus,0.05,-1.5,Ebbinghaus_-1.5000_0.05000.png,B,36.0,1552198.0,0.731,arrowleft,arrowleft,0
